run_date,ticker,type,expiration,spot_at_scan,long_strike,short_strike,low_strike,mid_strike,high_strike,net_cost,max_profit,prob_profit,ev,graded,actual_spot_at_exp,actual_payoff,actual_pnl,win
2026-07-07,IWM,Debit Vertical,2026-08-21,296.19000244140625,315.0,320.0,,,,0.8399999999999999,4.16,0.14250406098347768,-0.12747969508261148,no,,,,
2026-07-07,IWM,Debit Vertical,2026-08-21,296.19000244140625,320.0,325.0,,,,0.5299999999999999,4.47,0.09280685570391378,-0.065965721480431,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,270.0,275.0,280.0,0.7100000000000009,4.289999999999999,0.10351855872862425,-0.19240720635687963,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,275.0,280.0,285.0,0.6799999999999997,4.32,0.12226288301082278,-0.06868558494588584,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,280.0,285.0,290.0,0.6900000000000048,4.309999999999995,0.13937283848730886,0.006864192436539462,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,285.0,290.0,295.0,0.75,4.25,0.15204214639914637,0.010210731995731859,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,290.0,295.0,300.0,0.7399999999999984,4.260000000000002,0.1612637800981333,0.06631890049066813,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,295.0,300.0,305.0,0.7199999999999971,4.280000000000003,0.1619051968717451,0.08952598435872838,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,300.0,305.0,310.0,0.6799999999999997,4.32,0.1522132357341202,0.08106617867060129,no,,,,
2026-07-07,IWM,Butterfly Pin,2026-08-21,296.19000244140625,,,305.0,310.0,315.0,0.5499999999999998,4.45,0.13532428440836358,0.1266214220418181,no,,,,
